Destination Type,Destination,Month,Climate,Activities,Travel Companions,Special Requirement ,Duration,Plan
Beachside,Mirissa,March,Sunny,"Whale watching, Surfing, Snorkeling, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Family Travel,"Private tour guide, spa booking",2,"Day 1 - Whale watching, Surfing, Snorkeling | Day 2 - Beach Hopping, Visit coconut tree hill, Temple Visit"
Beachside,Mirissa,April,Sunny,"Whale watching, Surfing, Snorkeling, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Family Travel,Eco-friendly accommodation,2,"Day 1 - Whale watching, Surfing, Snorkeling | Day 2 - Beach Hopping, Visit coconut tree hill, Temple Visit"
Beachside,Mirissa,May,Cloudy,"Surfing, Snorkeling, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Family Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Surfing, Snorkeling, Beach Hopping | Day 2 - Visit coconut tree hill, Temple Visit, Village Tours"
Beachside,Mirissa,June,Cloudy,"Surfing, Snorkeling, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Family Travel,Private beachfront dining,2,"Day 1 - Surfing, Snorkeling, Beach Hopping | Day 2 - Visit coconut tree hill, Temple Visit, Village Tours"
Beachside,Mirissa,July,Sunny,"Surfing, Snorkeling, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Family Travel,"Private villa, surfing lessons, ",2,"Day 1 - Surfing, Snorkeling, Beach Hopping | Day 2 - Visit coconut tree hill, Temple Visit, Village Tours"
Beachside,Mirissa,August,Sunny,"Surfing, Snorkeling, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Family Travel,"Private tour guide, spa booking",2,"Day 1 - Surfing, Snorkeling, Beach Hopping | Day 2 - Visit coconut tree hill, Temple Visit, Village Tours"
Beachside,Mirissa,September,Cloudy,"Surfing, Snorkeling, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Family Travel,"Private villa, surfing lessons, ",2,"Day 1 - Surfing, Snorkeling, Beach Hopping | Day 2 - Visit coconut tree hill, Temple Visit, Village Tours"
Beachside,Mirissa,October,Rainy,"Tea plantation visits, Visit temples, Village tours, Visit Dondra lighthouse, Visit Dutch fort",Family Travel,Special meal arrangements,2,"Day 1 - Tea plantation visits, Visit temples, Village tours | Day 2 - Visit Dondra lighthouse, Visit Dutch fort, Tea plantation visits"
Beachside,Mirissa,November,Rainy,"Tea plantation visits, Visit temples, Village tours, Visit Dondra lighthouse, Visit Dutch fort",Family Travel,Vegetarian meal options,2,"Day 1 - Tea plantation visits, Visit temples, Village tours | Day 2 - Visit Dondra lighthouse, Visit Dutch fort, Tea plantation visits"
Beachside,Mirissa,December,Cloudy,"Whale watching, Surfing, Snorkeling, Beach Hopping, Visit coconut tree hill, Temple Visit, Village Tours",Family Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Whale watching, Surfing, Snorkeling | Day 2 - Beach Hopping, Visit coconut tree hill, Temple Visit"
Beachside,Jaffna,January,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Food stops",Family Travel,Private beachfront dining,2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Food stops, Visit jaffna fort, Museum visits"
Beachside,Jaffna,February,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Bird watching, Visit jaffna fort",Family Travel,"Child-friendly hotel, babysitting",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Bird watching, Visit jaffna fort"
Beachside,Jaffna,March,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Bird watching, Visit jaffna fort",Family Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Bird watching, Visit jaffna fort"
Beachside,Jaffna,April,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort",Family Travel,Vegetarian meal options,2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Delft island exploration"
Beachside,Jaffna,May,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Food stops",Family Travel,"Private tour guide, spa booking",2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Food stops, Visit jaffna fort, Museum visits"
Beachside,Jaffna,June,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort",Family Travel,Eco-friendly accommodation,2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Delft island exploration"
Beachside,Jaffna,July,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort",Family Travel,"Road map, GPS rental",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Delft island exploration"
Beachside,Jaffna,August,Sunny,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort",Family Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Delft island exploration"
Beachside,Jaffna,September,Cloudy,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort, Food stops",Family Travel,"Road map, GPS rental",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Food stops"
Beachside,Jaffna,October,Cloudy,"Delft island exploration, Nainativu island exploration, Beach relaxing, Cycling tours, Visit jaffna fort, Food stops",Family Travel,"Private tour guide, spa booking",2,"Day 1 - Delft island exploration, Nainativu island exploration, Beach relaxing | Day 2 - Cycling tours, Visit jaffna fort, Food stops"
Beachside,Jaffna,November,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Food stops",Family Travel,Eco-friendly accommodation,2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Food stops, Visit jaffna fort, Museum visits"
Beachside,Jaffna,December,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Food stops",Family Travel,Special meal arrangements,2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Food stops, Visit jaffna fort, Museum visits"
Upcountry,Ella,January,Cloudy,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,Eco-friendly accommodation,2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,February,Cloudy,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,"Road map, GPS rental",2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,March,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,April,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,Vegetarian meal options,2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,May,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,"Child-friendly hotel, babysitting",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,June,Cloudy,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,Eco-friendly accommodation,2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,July,Sunny,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,"Road map, GPS rental",2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,August,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,September,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,"Road map, GPS rental",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,October,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,"Private tour guide, spa booking",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,November,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,Eco-friendly accommodation,2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,December,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Family Travel,Special meal arrangements,2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Historical,Sigiriya,January,Sunny,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Family Travel,Eco-friendly accommodation,2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,February,Sunny,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Family Travel,"Child-friendly hotel, babysitting",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,March,Sunny,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Family Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,April,Sunny,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Family Travel,Vegetarian meal options,2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,May,Sunny,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Family Travel,"Child-friendly hotel, babysitting",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,June,Cloudy,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Family Travel,Eco-friendly accommodation,2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,July,Cloudy,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Family Travel,"Road map, GPS rental",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,August,Cloudy,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Family Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,September,Cloudy,"Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari, Village tours, Explore Dambulla cave temple",Family Travel,"Road map, GPS rental",2,"Day 1 - Climbing Sigiriya Rock Fortress, Hiking Pidurangala Rock, Wildlife safari | Day 2 - Village tours, Explore Dambulla cave temple, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,October,Rainy,"Climbing Sigiriya Rock Fortress, Wildlife safari, Village tours, Explore Dambulla cave temple, Cultural tours.",Family Travel,"Private tour guide, spa booking",2,"Day 1 - Climbing Sigiriya Rock Fortress, Wildlife safari, Village tours | Day 2 - Explore Dambulla cave temple, Cultural tours., Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,November,Rainy,"Climbing Sigiriya Rock Fortress, Wildlife safari, Village tours, Explore Dambulla cave temple, Cultural tours.",Family Travel,Eco-friendly accommodation,2,"Day 1 - Climbing Sigiriya Rock Fortress, Wildlife safari, Village tours | Day 2 - Explore Dambulla cave temple, Cultural tours., Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,December,Rainy,"Climbing Sigiriya Rock Fortress, Wildlife safari, Village tours, Explore Dambulla cave temple, Cultural tours.",Family Travel,Special meal arrangements,2,"Day 1 - Climbing Sigiriya Rock Fortress, Wildlife safari, Village tours | Day 2 - Explore Dambulla cave temple, Cultural tours., Climbing Sigiriya Rock Fortress"
Beachside,Galle,January,Sunny,"Surfing, Snorkeling, Beach Hopping, Whale watching, Cycling Tours, Kayaking, Explore Galle fort",Family Travel,"Child-friendly hotel, babysitting",2,"Day 1 - Surfing, Snorkeling, Beach Hopping | Day 2 - Whale watching, Cycling Tours, Kayaking"
Beachside,Galle,February,Sunny,"Surfing, Snorkeling, Beach Hopping, Whale watching, Cycling Tours, Kayaking, Explore Galle fort",Family Travel,"Private villa, surfing lessons, ",2,"Day 1 - Surfing, Snorkeling, Beach Hopping | Day 2 - Whale watching, Cycling Tours, Kayaking"
Beachside,Galle,March,Sunny,"Surfing, Snorkeling, Beach Hopping, Whale watching, Cycling Tours, Kayaking, Explore Galle fort",Family Travel,"Private tour guide, spa booking",2,"Day 1 - Surfing, Snorkeling, Beach Hopping | Day 2 - Whale watching, Cycling Tours, Kayaking"
Beachside,Galle,April,Sunny,"Surfing, Snorkeling, Beach Hopping, Whale watching, Cycling Tours, Kayaking, Explore Galle fort",Family Travel,Eco-friendly accommodation,2,"Day 1 - Surfing, Snorkeling, Beach Hopping | Day 2 - Whale watching, Cycling Tours, Kayaking"
Beachside,Galle,May,Cloudy,"Surfing, Snorkeling, Beach Hopping, Cycling Tours, Kayaking, Explore Galle fort",Family Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Surfing, Snorkeling, Beach Hopping | Day 2 - Cycling Tours, Kayaking, Explore Galle fort"
Beachside,Galle,June,Rainy,"Explore Galle fort, Tea plantation visits",Family Travel,Private beachfront dining,2,"Day 1 - Explore Galle fort, Tea plantation visits, Explore Galle fort | Day 2 - Tea plantation visits, Explore Galle fort, Tea plantation visits"
Beachside,Galle,July,Rainy,"Explore Galle fort, Tea plantation visits",Family Travel,"Private villa, surfing lessons, ",2,"Day 1 - Explore Galle fort, Tea plantation visits, Explore Galle fort | Day 2 - Tea plantation visits, Explore Galle fort, Tea plantation visits"
